PS-HR-2T:[2164084, 2164084, 2161892, 2160821, 2160428, 2160817, 2160817, 2161511, 2161144, 2161155, 2161737, 2161737, 2162086, 2162723, 2163619, 2162999, 2162999, 2160561, 2158012, 2157080, 2157135, 2157135, 2157409, 2157529, 2157269, 2157083, 2157083, 2157427, 2158338, 2159224, 2160071, 2160071, 2158540, 2154767, 2154767, 2154675, 2155143, 2155143, 2155803, 2155988]
TP-SO-2T:[2158721, 2159310, 2159837, 2160464, 2161170, 2161170, 2162086, 2163437, 2164405, 2164405, 2165314, 2163949, 2161345, 2160315, 2160315, 2160062, 2160478, 2161059, 2161090, 2161090, 2161057, 2161540, 2162207, 2163271, 2163271, 2164124, 2164933, 2164982, 2162467, 2162467, 2160258, 2159308, 2159372, 2159707, 2159707, 2160150, 2159993, 2160271, 2161427, 2161427]
MW-SO-2T:[2163425, 2163891, 2164506, 2165455, 2166153, 2166153, 2167093, 2167785, 2166182, 2163208, 2163208, 2162028, 2162555, 2163193, 2163407, 2163407, 2163166, 2163166, 2163876, 2165129, 2165129, 2166342, 2167264, 2167391, 2164978, 2164978, 2162250, 2161028, 2160653, 2160956, 2160956, 2161080, 2161174, 2161043, 2161252, 2161252, 2162022, 2162834, 2163565, 2162852]
T3-SO-2T:[2158155, 2159719, 2160762, 2160762, 2159878, 2157064, 2155401, 2155227, 2155227, 2155650, 2156436, 2157132, 2157435, 2157435, 2157982, 2158961, 2160143, 2161596, 2161596, 2162333, 2160936, 2158061, 2156730, 2156730, 2156428, 2156957, 2157968, 2158192, 2158192, 2158364, 2158975, 2159661, 2160443, 2160443, 2161597, 2161555, 2159202, 2156636, 2156636, 2155754]
FI-SO-2T:[2153439, 2154147, 2154147, 2155124, 2156338, 2156426, 2154200, 2154200, 2150401, 2150401, 2150466, 2151031, 2151031, 2151604, 2151760, 2152179, 2152831, 2152831, 2154064, 2155485, 2156259, 2154976, 2154976, 2151891, 2150117, 2149942, 2151036, 2151036, 2151892, 2152311, 2152460, 2153262, 2153262, 2154017, 2155214, 2156615, 2156773, 2156773, 2154442, 2151731]
MW-HR-2T:[2151199, 2147689, 2146055, 2146055, 2146025, 2146062, 2146367, 2146603, 2146603, 2147456, 2148376, 2149313, 2150775, 2150775, 2152512, 2151926, 2148367, 2145834, 2145834, 2145111, 2145562, 2146629, 2147166, 2147166, 2147502, 2147923, 2149073, 2150497, 2150497, 2151528, 2151912, 2149277, 2146349, 2146349, 2145653, 2145942, 2146691, 2147380, 2147380, 2147874]
WT-HR-2T:[2147913, 2148907, 2150127, 2150732, 2150732, 2148342, 2144370, 2142159, 2141804, 2141804, 2141896, 2142538, 2142378, 2142090, 2142090, 2142683, 2143617, 2145051, 2146045, 2146045, 2146886, 2144748, 2141260, 2141260, 2139940, 2139940, 2140710, 2141807, 2141807, 2141986, 2142102, 2143099, 2144085, 2144085, 2145520, 2146792, 2146341, 2143254, 2143254, 2140762]
TP-MI-2T:[2146184, 2147654, 2149222, 2149293, 2149293, 2146140, 2143146, 2142191, 2142614, 2142614, 2143568, 2143770, 2143934, 2144367, 2144918, 2144918, 2146256, 2147396, 2148156, 2148156, 2146297, 2142581, 2140693, 2140436, 2140436, 2141072, 2141507, 2141529, 2141555, 2141555, 2141997, 2143116, 2144597, 2145611, 2145611, 2145280, 2142325, 2139617, 2139434, 2139434]
PI-MI-2T:[2142997, 2143124, 2143124, 2143064, 2143631, 2144647, 2145850, 2145850, 2147508, 2148702, 2147454, 2144349, 2144349, 2142405, 2141634, 2142058, 2142873, 2142873, 2142933, 2142970, 2143537, 2144495, 2144495, 2145630, 2146702, 2147456, 2147824, 2147824, 2145804, 2142465, 2140957, 2141145, 2141145, 2141427, 2141907, 2141998, 2142071, 2142071, 2142658, 2143701]
WT-MI-2T:[2150076, 2151365, 2152904, 2152904, 2154061, 2155137, 2155721, 2154453, 2154453, 2152128, 2151225, 2151133, 2152151, 2152151, 2152962, 2153492, 2153790, 2154691, 2154691, 2155794, 2157277, 2158487, 2159694, 2159694, 2160657, 2160305, 2158164, 2156041, 2155511, 2155732, 2155732, 2156330, 2156330, 2156880, 2156654, 2156957, 2157674, 2157674, 2158494, 2159412]
PS-MI-2T:[2160541, 2161607, 2162861, 2162861, 2164368, 2164799, 2163498, 2161004, 2161004, 2159944, 2160091, 2160437, 2161417, 2161417, 2162156, 2162491, 2163355, 2164405, 2164405, 2165542, 2166679, 2167502, 2166401, 2166401, 2164109, 2162926, 2162689, 2163258, 2163258, 2163849, 2163983, 2164122, 2164620, 2164620, 2165629, 2166369, 2167275, 2167859, 2167859, 2166180]
TT-HR-2T:[2161624, 2161624, 2161104, 2161377, 2161830, 2161933, 2161933, 2162055, 2162811, 2163820, 2164775, 2164775, 2166450, 2167805, 2167369, 2164968, 2164968, 2163372, 2162868, 2163230, 2163742, 2163742, 2164242, 2164943, 2164943, 2165920, 2165920, 2166828, 2167855, 2168994, 2168892, 2168892, 2167017, 2165164, 2164676, 2164933, 2164933, 2165481, 2166037, 2166338]
WT-SO-2T:[2166132, 2166701, 2166701, 2167124, 2167197, 2167164, 2167759, 2167759, 2168866, 2170258, 2171370, 2171585, 2171585, 2169924, 2167890, 2167462, 2167707, 2167707, 2168148, 2168715, 2168768, 2169146, 2169146, 2170072, 2171063, 2172175, 2173286, 2173286, 2173587, 2171854, 2169879, 2168959, 2168959, 2169126, 2169562, 2170160, 2170392, 2170392, 2170242, 2171087]
FI-MI-2T:[2167665, 2170506, 2170506, 2168429, 2165008, 2165008, 2156923, 2151964, 2150722, 2150722, 2152380, 2155804, 2155989, 2158116, 2158116, 2163319, 2170361, 2173399, 2172697, 2172697, 2172634, 2172423, 2175375, 2175375, 2175375, 2176688, 2178045, 2178553, 2179194, 2179194, 2181034, 2182898, 2184203, 2186027, 2186027, 2185677, 2183222, 2184395, 2184548, 2184548]
PD-HR-2T:[2213898, 2213128, 2210655, 2208054, 2206697, 2206697, 2206521, 2206691, 2206768, 2207058, 2207058, 2206884, 2207473, 2208026, 2209200, 2209200, 2209487, 2207407, 2204260, 2202801, 2202801, 2202236, 2202464, 2202761, 2203065, 2203065, 2203033, 2203661, 2204699, 2205665, 2205665, 2207096, 2206040, 2203445, 2200973, 2200973, 2200173, 2199943, 2200677, 2201428]
LP-MI-2T:[2204718, 2202282, 2202282, 2200874, 2200129, 2200839, 2201347, 2201347, 2202073, 2202498, 2202944, 2202944, 2204510, 2205584, 2207127, 2208226, 2208226, 2206764, 2204580, 2203775, 2203416, 2203416, 2204195, 2205128, 2205344, 2206006, 2206006, 2206563, 2207671, 2209205, 2210417, 2210417, 2211018, 2209342, 2207076, 2206053, 2206053, 2206332, 2207163, 2207510]
FI-HR-2T:[2207750, 2206913, 2206803, 2207521, 2207521, 2207465, 2207446, 2207776, 2208387, 2208387, 2209183, 2210853, 2211794, 2209781, 2209781, 2206711, 2204247, 2203083, 2202989, 2202989, 2202707, 2203216, 2203661, 2204377, 2204377, 2204797, 2205402, 2205938, 2205211, 2205211, 2201357, 2198003, 2196781, 2196257, 2196257, 2196648, 2196626, 2197031, 2197496, 2197496]
LP-HR-2T:[2200720, 2201765, 2203395, 2203401, 2200771, 2200771, 2197867, 2196893, 2196953, 2197952, 2197952, 2198098, 2198252, 2198529, 2199359, 2199359, 2200250, 2201517, 2202711, 2202711, 2203511, 2201182, 2198790, 2197764, 2197764, 2197806, 2198561, 2199050, 2199493, 2199493, 2199902, 2200699, 2201945, 2203292, 2203292, 2204954, 2205074, 2202310, 2200604, 2199527]
TP-MI-1T:[2207021, 2201478, 2199726, 2196939, 2195227, 2195227, 2195037, 2194130, 2193929, 2192547, 2192547, 2192295, 2192578, 2190714, 2189704, 2189704, 2190551, 2186882, 2186441, 2185780, 2185780, 2186064, 2186891, 2188506, 2189369, 2189369, 2189953, 2190264, 2191276, 2192300, 2192300, 2193592, 2194468, 2194222, 2192234, 2192234, 2190186, 2189583, 2189896, 2190638]
FI-MI-1T:[2192985, 2192985, 2193133, 2193784, 2194144, 2194391, 2194391, 2194411, 2194823, 2195829, 2196430, 2196430, 2197569, 2196996, 2194849, 2193032, 2193032, 2192062, 2191772, 2191808, 2191948, 2191948, 2191845, 2192180, 2192487, 2193135, 2193135, 2193813, 2194727, 2194267, 2192185, 2192185, 2189523, 2188591, 2188821, 2188536, 2188536, 2188687, 2188251, 2188300]
T2-HR-1T:[2180973, 2181732, 2182412, 2183498, 2183498, 2182646, 2179620, 2176956, 2175262, 2175262, 2174823, 2175327, 2175350, 2175409, 2175409, 2175514, 2176002, 2176555, 2177530, 2177530, 2178528, 2176591, 2173473, 2171190, 2171190, 2170605, 2171121, 2171386, 2171488, 2171488, 2170762, 2170881, 2171100, 2172366, 2172366, 2173793, 2173959, 2171185, 2167995, 2167995]
PD-SO-1T:[2164275, 2164278, 2164644, 2164644, 2164907, 2165522, 2165747, 2166517, 2166517, 2167596, 2169133, 2170562, 2170454, 2170454, 2168315, 2165407, 2164094, 2164425, 2164425, 2165090, 2165582, 2165989, 2165989, 2166570, 2167548, 2169026, 2170517, 2170517, 2171988, 2171276, 2168890, 2166329, 2166329, 2165272, 2165875, 2166507, 2167761, 2167761, 2168478, 2168641]
PI-MI-1T:[2170525, 2170525, 2171598, 2172728, 2174131, 2173799, 2173799, 2171072, 2168706, 2168014, 2168014, 2168515, 2169357, 2169379, 2169907, 2169907, 2170558, 2171141, 2172836, 2174238, 2174238, 2175516, 2175026, 2172110, 2169783, 2169783, 2169360, 2169403, 2170474, 2170958, 2170958, 2171112, 2171821, 2172453, 2174003, 2174003, 2175096, 2176644, 2176175, 2173385]
PD-MI-1T:[2178761, 2178761, 2178908, 2179228, 2178981, 2178773, 2178773, 2178931, 2179321, 2180108, 2179636, 2179636, 2178137, 2175461, 2173934, 2173934, 2173935, 2174586, 2175236, 2175646, 2175646, 2175987, 2176492, 2177191, 2178425, 2178425, 2179296, 2178362, 2175915, 2173747, 2173747, 2173324, 2173663, 2174479, 2174822, 2174822, 2175600, 2175600, 2176575, 2177699]
LP-MI-1T:[2174566, 2174978, 2174978, 2175929, 2176589, 2174586, 2171645, 2171645, 2169320, 2168569, 2169103, 2169324, 2169324, 2169748, 2169986, 2170340, 2171545, 2171545, 2173953, 2173953, 2173883, 2171672, 2171672, 2168834, 2168834, 2169440, 2170561, 2170561, 2171313, 2171738, 2172322, 2173173, 2173173, 2174151, 2175802, 2176554, 2175130, 2175130, 2172794, 2171424]
T2-SO-1T:[2170645, 2171000, 2171499, 2172337, 2172337, 2173149, 2173018, 2170735, 2168134, 2168134, 2166320, 2166347, 2166848, 2166958, 2166958, 2167359, 2167405, 2168295, 2168802, 2168802, 2170002, 2170932, 2170381, 2168286, 2168286, 2166251, 2165288, 2165874, 2166508, 2166508, 2167439, 2168119, 2168814, 2169561, 2169561, 2170530, 2171963, 2172859, 2171829, 2171829]
FI-SO-1T:[2171377, 2171703, 2170247, 2167241, 2164896, 2164896, 2164389, 2164501, 2165081, 2165265, 2165265, 2165263, 2165793, 2166683, 2167884, 2167884, 2169051, 2169714, 2167976, 2165702, 2165702, 2164145, 2164076, 2165121, 2166012, 2166012, 2166647, 2167369, 2167953, 2168843, 2168843, 2170479, 2171643, 2171339, 2168997, 2168997, 2166869, 2166416, 2167080, 2167966]
PS-SO-1T:[2168519, 2166008, 2165258, 2165397, 2165397, 2166096, 2166779, 2167290, 2167778, 2167778, 2168427, 2169584, 2170829, 2171783, 2171783, 2170294, 2167280, 2165518, 2164901, 2164901, 2165646, 2166062, 2166126, 2165783, 2165783, 2165884, 2166558, 2167576, 2168456, 2168456, 2166769, 2164461, 2162529, 2162014, 2162014, 2162636, 2163680, 2165230, 2165729, 2165729]
MW-MI-1T:[2175668, 2176385, 2177379, 2178506, 2179583, 2179583, 2180524, 2181226, 2182501, 2183981, 2183981, 2183827, 2182200, 2180852, 2180889, 2180889, 2181754, 2182712, 2183891, 2184475, 2184475, 2185076, 2185982, 2187780, 2187780, 2188705, 2186197, 2186197, 2184912, 2184912, 2185022, 2186059, 2186968, 2187634, 2187634, 2188492, 2189063, 2190361, 2191488, 2191488]
LT-HR-1T:[2194854, 2193660, 2193660, 2191717, 2190106, 2189613, 2189835, 2189835, 2190447, 2190943, 2191406, 2191542, 2191542, 2192317, 2193167, 2192420, 2190316, 2190316, 2187540, 2186483, 2187234, 2186967, 2186967, 2187057, 2187033, 2187126, 2187759, 2187759, 2188587, 2188847, 2187525, 2184598, 2184598, 2182771, 2182144, 2182655, 2183043, 2183043, 2183512, 2183941]
LP-SO-1T:[2180196, 2180196, 2181192, 2181451, 2178932, 2176050, 2176050, 2174674, 2174681, 2175526, 2176171, 2176171, 2176287, 2176431, 2176922, 2178302, 2178302, 2178973, 2179918, 2178977, 2175491, 2175491, 2173275, 2172550, 2172810, 2173728, 2173728, 2174424, 2174839, 2175640, 2176404, 2176404, 2177994, 2179372, 2179336, 2176827, 2176827, 2174107, 2173099, 2173459]
FI-HR-1T:[2177391, 2174847, 2173821, 2174263, 2174263, 2175202, 2175951, 2176562, 2176562, 2177083, 2177457, 2178425, 2179754, 2179754, 2180282, 2178589, 2175863, 2173706, 2173706, 2173637, 2174295, 2175230, 2175944, 2175944, 2176765, 2177125, 2178109, 2179257, 2180530, 2180530, 2179781, 2174532, 2174532, 2174532, 2173455, 2173913, 2174681, 2175628, 2175628, 2175789]
T2-MI-1T:[2173510, 2174441, 2174441, 2174541, 2174881, 2175530, 2176270, 2176270, 2177289, 2178137, 2176700, 2173801, 2173801, 2171562, 2170814, 2171485, 2171967, 2171967, 2172215, 2172140, 2172577, 2173015, 2173015, 2174480, 2175707, 2175469, 2172560, 2172560, 2169585, 2168258, 2168597, 2169375, 2169375, 2169887, 2170230, 2170366, 2170733, 2170733, 2171955, 2173169]
WT-SO-1T:[2163622, 2164663, 2164983, 2165143, 2165454, 2165454, 2166256, 2167267, 2168361, 2169453, 2169453, 2167766, 2164771, 2163166, 2163013, 2163013, 2164147, 2165084, 2165397, 2165768, 2165768, 2166079, 2166917, 2168252, 2169548, 2169548, 2167206, 2167206, 2164647, 2163343, 2163343, 2163535, 2164895, 2165069, 2165069, 2164898, 2165685, 2165685, 2167080, 2167080]
PI-SO-1T:[2163778, 2164560, 2164899, 2165282, 2165421, 2165421, 2165853, 2166617, 2167912, 2168813, 2168813, 2169262, 2166805, 2163147, 2163147, 2163147, 2162942, 2163804, 2164692, 2165113, 2165113, 2164479, 2164693, 2165644, 2166944, 2166944, 2167934, 2169081, 2167598, 2164951, 2164951, 2163508, 2163591, 2164376, 2165452, 2165452, 2166025, 2166488, 2167197, 2167859]
TT-SO-1T:[2164471, 2165119, 2165527, 2165474, 2165474, 2165597, 2166295, 2167218, 2168696, 2168696, 2169176, 2167634, 2164737, 2162446, 2162446, 2162158, 2162979, 2164182, 2164247, 2164247, 2163669, 2165736, 2165736, 2167347, 2167347, 2168956, 2169362, 2167196, 2163829, 2163829, 2162210, 2162558, 2162924, 2163900, 2163900, 2164310, 2164376, 2164921, 2166007, 2166007]
TP-SO-1T:[2161716, 2161692, 2162482, 2163842, 2164644, 2164644, 2164860, 2164843, 2165610, 2163827, 2163827, 2162083, 2160682, 2160479, 2163629, 2163629, 2161636, 2159752, 2157799, 2158018, 2158018, 2158655, 2160541, 2162567, 2161824, 2161824, 2157056, 2157056, 2157540, 2158442, 2158442, 2159957, 2160478, 2161155, 2162232, 2162232, 2163408, 2165208, 2166109, 2163907]
PD-HR-1T:[2165814, 2165814, 2162527, 2160292, 2159930, 2160604, 2160604, 2161914, 2162771, 2163527, 2164392, 2164392, 2165544, 2168714, 2168714, 2167514, 2167514, 2164030, 2161048, 2160249, 2160249, 2162176, 2162176, 2163333, 2164219, 2164219, 2164959, 2165872, 2167188, 2168885, 2168885, 2169150, 2166518, 2163404, 2162119, 2162119, 2162416, 2163581, 2164663, 2165267]
PS-HR-1T:[2167657, 2168657, 2169443, 2169443, 2169792, 2170371, 2171157, 2172122, 2172122, 2173491, 2174426, 2172682, 2169664, 2169664, 2168212, 2168436, 2169327, 2170131, 2170131, 2170608, 2171058, 2171925, 2173015, 2173015, 2173904, 2175071, 2174398, 2171352, 2171352, 2169387, 2168077, 2168505, 2169460, 2169460, 2170140, 2170570, 2171225, 2171937, 2171937, 2173119]
PS-MI-1T:[2172378, 2173248, 2174684, 2175281, 2175281, 2170040, 2170040, 2167937, 2167310, 2167310, 2168081, 2169159, 2169673, 2170008, 2170008, 2170668, 2171227, 2172362, 2173353, 2173353, 2172083, 2168903, 2166169, 2164990, 2164990, 2165435, 2166255, 2166846, 2167065, 2167065, 2167398, 2168294, 2169374, 2170591, 2170591, 2170772, 2168036, 2165095, 2163893, 2163893]
LG-MI-1T:[2164204, 2164645, 2164645, 2164817, 2165140, 2166242, 2167270, 2167270, 2168588, 2168728, 2166365, 2163338, 2163338, 2161451, 2161272, 2162071, 2162506, 2162506, 2162745, 2162758, 2163326, 2164183, 2164183, 2164959, 2165706, 2164488, 2161505, 2161505, 2158737, 2157330, 2157850, 2157850, 2158528, 2159353, 2159770, 2160824, 2160824, 2160910, 2162063, 2163566]
IF-SO-1T:[2162182, 2159839, 2159839, 2158944, 2159080, 2159660, 2160233, 2160233, 2161723, 2163482, 2163830, 2164924, 2164924, 2166316, 2168158, 2169408, 2167546, 2167546, 2164591, 2162914, 2162829, 2163705, 2163705, 2164668, 2165510, 2166225, 2167221, 2167221, 2168090, 2169338, 2170924, 2171855, 2171855, 2171111, 2168776, 2166738, 2166335, 2166335, 2167116, 2168459]
T3-HR-1T:[2179683, 2180122, 2180652, 2181980, 2181980, 2182955, 2183747, 2183235, 2183235, 2180619, 2178260, 2177773, 2178436, 2178436, 2178734, 2179079, 2179330, 2179914, 2179914, 2180679, 2181613, 2182773, 2183092, 2183092, 2181259, 2178404, 2176764, 2176613, 2176613, 2177132, 2177530, 2178047, 2177939, 2177939, 2178488, 2179034, 2180252, 2180252, 2180252, 2178478]
LG-HR-1T:[2147708, 2146873, 2146873, 2146903, 2146323, 2146338, 2145208, 2145208, 2140447, 2139088, 2140704, 2140704, 2144258, 2145851, 2146450, 2146772, 2146772, 2148144, 2149737, 2150971, 2153474, 2153474, 2156198, 2159245, 2161517, 2162040, 2161909, 2161909, 2159921, 2157805, 2160624, 2159306, 2159306, 2157992, 2158507, 2158630, 2159412, 2159412, 2156894, 2156174]
IF-MI-1T:[2138892, 2138912, 2138339, 2135203, 2132096, 2132096, 2130031, 2131721, 2135241, 2135241, 2141020, 2146612, 2146612, 2148194, 2148194, 2151594, 2154448, 2158987, 2160586, 2160586, 2163483, 2165952, 2165952, 2166110, 2166110, 2166454, 2167480, 2169637, 2170688, 2170688, 2172369, 2174669, 2175409, 2177736, 2177736, 2178802, 2179204, 2179753, 2179718, 2179718]
WT-MI-1T:[2190660, 2191042, 2191042, 2190616, 2188912, 2187420, 2185898, 2185898, 2185737, 2185359, 2185511, 2186293, 2186293, 2185932, 2186276, 2186424, 2184107, 2184107, 2181697, 2180125, 2179433, 2179625, 2179625, 2179402, 2179429, 2178821, 2179809, 2179809, 2180714, 2181608, 2180433, 2179396, 2179396, 2179134, 2179808, 2180909, 2181375, 2181375, 2182506, 2182872]
WT-HR-1T:[2177029, 2177029, 2177915, 2176520, 2176520, 2174702, 2174702, 2174498, 2174877, 2174864, 2175527, 2175527, 2175819, 2175397, 2175695, 2175684, 2175684, 2174287, 2171616, 2171521, 2171699, 2171699, 2170842, 2171048, 2171161, 2170777, 2170777, 2169399, 2168604, 2168610, 2167269, 2167269, 2164563, 2163702, 2163570, 2162538, 2162538, 2161802, 2162332, 2161819]
T3-SO-1T:[2145141, 2145165, 2144902, 2144902, 2143032, 2139860, 2137191, 2135786, 2135786, 2138154, 2140276, 2140214, 2139924, 2139924, 2140438, 2141331, 2141490, 2140361, 2138281, 2138281, 2137211, 2137556, 2138306, 2138306, 2138078, 2138211, 2137339, 2137343, 2137343, 2137522, 2138201, 2136603, 2133950, 2133950, 2132800, 2132682, 2133283, 2133453, 2133453, 2133689]
TP-HR-1T:[2121829, 2121230, 2120996, 2120910, 2120910, 2120986, 2121119, 2120605, 2119123, 2119123, 2117357, 2116903, 2117267, 2117741, 2117741, 2118190, 2118354, 2118706, 2119146, 2119146, 2119756, 2120435, 2121135, 2121662, 2121662, 2120489, 2119118, 2118691, 2119108, 2119108, 2120002, 2120532, 2120958, 2121090, 2121090, 2121713, 2122431, 2123102, 2123904, 2123904]
PI-HR-1T:[2126595, 2126807, 2126803, 2127086, 2127017, 2127017, 2127569, 2128165, 2129040, 2129751, 2129751, 2129970, 2129399, 2128361, 2127849, 2127849, 2128118, 2128620, 2129314, 2129676, 2129676, 2129822, 2130085, 2130626, 2131018, 2131018, 2131484, 2131282, 2129894, 2128617, 2128617, 2128325, 2128630, 2129025, 2129276, 2129276, 2129422, 2129422, 2129829, 2130052]
T3-MI-1T:[2116722, 2116722, 2116817, 2117057, 2117219, 2116241, 2116241, 2114173, 2112435, 2111893, 2112121, 2112121, 2112866, 2112913, 2112860, 2113094, 2113094, 2113389, 2113830, 2114488, 2114671, 2114671, 2113054, 2111231, 2110820, 2111429, 2111429, 2112265, 2112580, 2112767, 2112948, 2112948, 2113347, 2113951, 2114770, 2115221, 2115221, 2114335, 2112809, 2111880]
MW-SO-1T:[2114670, 2114040, 2112380, 2111068, 2111068, 2110833, 2111399, 2111812, 2112187, 2112187, 2112477, 2112496, 2113075, 2113765, 2113765, 2114483, 2114549, 2113578, 2112379, 2112379, 2112068, 2112552, 2113507, 2114289, 2114289, 2114509, 2114957, 2115440, 2116052, 2116052, 2116928, 2117405, 2116937, 2115649, 2115649, 2114767, 2114836, 2115701, 2116308, 2116308]
LG-SO-1T:[2114115, 2113555, 2113902, 2113902, 2114144, 2114052, 2113517, 2113253, 2113253, 2113279, 2113641, 2113609, 2113806, 2113806, 2112847, 2110660, 2109055, 2109055, 2108785, 2109331, 2110146, 2110025, 2110025, 2109919, 2110119, 2110645, 2111147, 2111147, 2111742, 2111985, 2110616, 2108542, 2108542, 2107631, 2108111, 2109026, 2109571, 2109571, 2109626, 2109700]
LP-HR-1T:[2109767, 2110098, 2110354, 2110354, 2109942, 2108162, 2106090, 2105354, 2105354, 2105841, 2106332, 2106627, 2106627, 2106627, 2106636, 2107187, 2108437, 2108437, 2108437, 2109124, 2109441, 2108131, 2106513, 2106513, 2106123, 2106826, 2107834, 2108527, 2108527, 2109214, 2109214, 2109779, 2110638, 2110638, 2111401, 2112208, 2112595, 2111367, 2111367, 2109581]
MW-HR-1T:[2112722, 2111274, 2108980, 2107319, 2107319, 2106956, 2107377, 2107541, 2107385, 2107385, 2107021, 2107135, 2107419, 2108054, 2108054, 2108600, 2108856, 2107619, 2105581, 2104300, 2104300, 2104716, 2105539, 2106405, 2106405, 2106349, 2106515, 2106856, 2106856, 2107374, 2107873, 2108802, 2108949, 2108949, 2107272, 2105107, 2104334, 2104744, 2104744, 2105738]
LT-MI-1T:[2103726, 2103726, 2103522, 2103213, 2103354, 2103713, 2103713, 2104138, 2104734, 2105255, 2104682, 2104682, 2102943, 2101550, 2101500, 2102546, 2102546, 2103495, 2104005, 2104404, 2104722, 2104722, 2105423, 2106167, 2107118, 2107908, 2107908, 2107307, 2105755, 2104666, 2104830, 2104830, 2105772, 2106654, 2107130, 2107387, 2107612, 2107612, 2108322, 2109246]
TT-HR-1T:[2106102, 2106379, 2106379, 2106769, 2107049, 2107180, 2106844, 2106844, 2104999, 2103772, 2103453, 2103480, 2103480, 2103732, 2103571, 2103369, 2102963, 2102963, 2102921, 2103282, 2104052, 2104504, 2104504, 2103839, 2101424, 2098849, 2097544, 2097544, 2097145, 2096873, 2097210, 2097803, 2097803, 2098389, 2099571, 2100587, 2101178, 2101178, 2101522, 2100166]
TT-MI-1T:[2105900, 2105900, 2106268, 2107326, 2108250, 2108896, 2108896, 2109469, 2109818, 2110361, 2110878, 2110878, 2110940, 2109794, 2108224, 2107705, 2107705, 2107718, 2108153, 2108313, 2108207, 2108207, 2108260, 2108379, 2108549, 2108693, 2108693, 2108258, 2106415, 2105080, 2104707, 2104707, 2105110, 2105704, 2106078, 2106241, 2106241, 2106350, 2106951, 2107524]
LT-SO-1T:[2113783, 2113783, 2113376, 2111886, 2110590, 2110774, 2110774, 2111496, 2112433, 2112989, 2113279, 2113279, 2113643, 2115020, 2115020, 2115767, 2115767, 2116182, 2116240, 2115584, 2113564, 2113564, 2112396, 2112286, 2112883, 2113235, 2113235, 2113270, 2113179, 2113215, 2113434, 2113434, 2113886, 2114138, 2114419, 2114249, 2114249, 2112861, 2111301, 2110945]
IF-HR-1T:[2119431, 2120017, 2120034, 2118462, 2117399, 2117399, 2117572, 2118314, 2119252, 2119252, 2119850, 2119999, 2120385, 2120782, 2121422, 2121422, 2122235, 2122702, 2122225, 2120625, 2120625, 2119234, 2119076, 2119278, 2119824, 2119824, 2119852, 2119694, 2119467, 2119514, 2119514, 2119884, 2120104, 2120098, 2120098, 2118974, 2117220, 2115876, 2115652, 2115652]
