2219210,2219856,2219856,2220029,2221051,2222293,2223409,2223409,2224722,2225239,2224194,2222391,2222391,2221819,2221786,2222423,2223021,2223021,2223329,2223655,2224342,2225219,2225219,2226197,2227196,2226972,2226972,2225283,2223917,2223116,2223042,2223042,2223324,2223298,2223140,2223206,2223206,2223192,2223811,2224088,R
2200357,2197530,2195873,2195064,2195064,2195550,2196509,2197661,2198864,2198864,2199870,2201493,2203000,2204271,2204271,2203924,2202778,2202562,2202658,2202658,2203413,2204376,2205244,2205878,2205878,2206813,2207950,2209263,2209911,2209911,2209446,2208788,2208439,2208825,2208825,2209868,2210784,2211514,2212352,2212352,R
2223660,2222761,2222761,2223010,2223727,2224470,2225395,2225395,2225540,2226728,2227678,2228553,2228553,2228999,2227944,2226372,2225281,2225281,2225032,2225416,2226213,2226333,2226333,2227304,2227304,2227978,2228179,2228179,2228800,2227967,2225764,2225764,2223909,2223053,2222861,2223018,2223018,2222988,2222292,2221526,R
2210036,2207632,2206195,2205577,2205577,2205200,2204982,2204221,2203688,2203688,2203394,2203367,2203536,2203649,2203649,2202766,2200406,2198171,2197055,2197055,2196528,2196339,2196197,2196034,2196034,2195988,2196124,2196849,2197308,2197308,2197354,2196090,2194103,2192753,2192753,2192610,2192886,2193167,2193491,2193491,R
2212157,2211943,2210264,2210039,2210039,2209723,2208622,2207641,2208133,2208133,2206308,2204933,2204875,2204823,2204823,2204084,2204518,2206539,2206958,2206958,2206574,2207133,2207165,2205716,2205716,2204773,2203138,2203025,2203266,2203266,2204760,2205456,2205694,2205694,2205195,2205418,2205628,2204145,2204145,2203713,R
2224581,2224629,2224752,2224752,2225129,2225112,2224099,2222671,2222671,2221642,2221575,2222506,2222906,2222906,2222461,2222534,2222696,2223004,2223004,2223494,2222909,2220323,2217742,2217742,2216857,2215882,2216356,2216387,2216387,2216738,2216940,2216757,2217144,2217144,2217396,2215993,2214793,2214371,2214371,2213988,R
2226636,2226636,2227518,2228157,2228635,2229103,2229103,2229394,2229670,2229670,2229708,2229708,2229651,2229362,2228057,2226165,2226165,2225027,2224475,2224427,2223979,2223979,2222932,2222277,2221423,2221387,2221387,2221414,2220697,2218609,2216127,2216127,2214758,2213996,2213861,2213254,2212096,2212096,2211447,2210897,R
2216395,2216516,2215626,2216238,2216238,2218117,2220849,2220849,2219999,2219999,2219355,2218195,2215818,2214635,2214635,2213668,2212948,2212948,2213094,2213094,2213128,2214595,2214595,2214854,2214854,2214003,2213117,2213442,2213571,2213571,2214264,2214273,2214722,2215424,2215424,2216696,2218087,2218959,2217432,2217432,R
2206686,2206744,2207574,2209071,2209071,2209937,2210857,2212002,2212389,2212389,2212803,2212654,2210994,2209204,2209204,2207547,2207142,2207491,2207560,2207560,2207205,2207415,2206465,2204468,2204468,2206245,2207301,2206174,2206418,2206418,2207511,2208721,2210526,2211177,2211177,2211981,2212997,2213958,2214830,2214806,R
2212201,2213486,2213486,2214721,2215416,2217156,2218255,2218255,2218578,2217558,2215425,2213208,2213208,2212637,2212882,2212842,2213196,2213196,2213681,2213841,2214516,2215086,2215086,2216489,2217301,2215869,2215869,2213773,2212850,2212869,2213608,2213608,2214099,2213701,2214526,2214861,2214861,2215669,2216891,2217166,R
2206177,2206851,2206851,2207523,2208331,2209788,2210243,2210243,2209428,2207652,2206542,2206392,2206392,2207236,2207236,2207673,2207862,2207862,2207937,2208663,2209163,2209334,2209334,2207751,2204983,2202979,2202720,2202720,2203322,2203743,2203352,2203083,2203083,2203628,2204242,2205066,2205046,2205046,2202480,2199809,R
2175971,2175960,2175960,2177304,2177304,2178109,2178246,2178246,2175519,2173934,2173962,2173854,2173854,2174407,2175126,2175298,2175375,2175375,2175836,2176548,2177776,2176558,2176558,2174652,2172806,2173130,2174562,2174562,2175542,2176085,2175794,2175697,2175697,2177068,2179547,2179547,2179051,2179051,2176757,2174928,R
2176625,2177740,2178278,2179366,2179366,2180725,2181623,2181481,2178555,2176765,2176765,2176332,2176628,2179743,2179743,2179743,2179983,2180414,2181558,2181875,2181875,2182698,2182961,2178543,2178543,2178543,2176574,2176239,2176779,2177141,2177141,2177632,2177874,2178685,2179550,2179550,2180461,2181681,2181169,2179427,R
2174524,2173532,2173532,2174138,2176529,2176289,2175415,2175415,2174989,2175036,2175505,2175341,2175341,2175931,2174800,2171793,2169485,2169485,2169324,2168899,2168833,2168842,2168842,2167972,2167557,2167591,2167763,2167763,2167939,2167891,2166393,2164704,2164704,2164467,2165491,2167094,2168429,2168429,2169499,2170876,R
2187213,2187725,2187863,2187863,2188760,2190034,2189835,2186942,2186942,2184022,2182847,2182531,2182820,2182820,2183162,2182865,2183047,2182919,2182919,2182913,2182491,2182346,2183264,2183264,2182928,2183270,2186837,2186837,2186837,2187910,2188530,2188171,2188249,2188249,2189091,2191229,2192378,2191463,2191463,2189039,R
2205079,2205079,2206400,2206947,2205595,2205080,2205080,2204889,2205247,2205881,2206178,2206178,2206485,2206757,2207541,2207541,2208289,2209525,2209437,2208102,2208102,2206241,2205833,2206397,2206699,2207263,2207263,2207184,2207710,2208038,2208038,2209198,2210815,2209955,2208237,2208237,2205828,2204850,2205637,2205911,R
2174378,2174786,2174786,2173370,2171696,2170891,2171077,2171077,2171268,2171270,2170692,2170855,2170855,2170823,2171271,2171107,2171550,2171550,2170157,2168105,2167213,2166463,2166463,2166864,2166926,2166758,2166366,2166366,2166447,2167160,2168554,2168989,2168989,2168208,2166831,2165553,2165239,2165239,2166022,2166444,R
2123239,2124264,2124264,2125294,2125234,2124917,2124718,2124718,2126170,2125070,2125410,2126400,2126400,2129150,2130976,2131932,2133532,2133532,2135478,2137218,2136940,2136544,2136544,2137294,2138706,2140997,2143049,2143049,2144963,2146626,2148290,2149780,2149780,2151628,2153477,2153477,2153263,2153263,2153643,2154483,R
2183349,2184276,2184880,2184880,2184733,2183460,2182453,2182497,2182497,2183274,2183649,2183885,2184885,2184885,2184936,2185421,2186217,2187482,2187482,2187874,2186016,2184271,2183490,2183490,2183204,2183603,2183919,2183977,2183977,2183645,2183698,2184595,2184021,2184021,2184013,2184175,2181051,2178008,2178008,2175874,R
2176564,2177929,2179865,2179865,2181263,2182077,2182819,2182751,2182751,2183581,2183692,2183986,2183314,2183314,2182172,2179184,2178243,2177599,2177599,2177472,2178032,2178569,2179390,2179390,2178682,2179200,2178642,2177617,2177617,2175801,2173497,2172084,2172489,2172489,2172627,2172360,2171646,2171959,2171959,2173558,R
2168369,2168307,2168240,2167210,2167210,2163452,2160191,2157702,2155979,2155979,2154862,2151267,2151267,2150489,2149319,2149319,2149278,2150145,2149209,2149209,2145265,2141973,2139509,2139017,2139017,2140091,2140203,2138905,2139419,2139419,2139330,2140504,2141632,2142306,2142306,2140323,2136920,2135836,2135737,2135737,R
2160610,2160610,2160485,2158978,2155037,2152086,2152086,2150768,2149371,2148360,2146464,2146464,2144580,2143063,2141986,2141468,2141468,2141619,2138821,2135350,2132852,2132852,2132263,2133122,2132119,2131827,2131827,2130986,2132519,2132519,2132519,2132761,2133027,2128271,2128271,2128271,2127380,2127152,2127538,2128431,R
2150678,2150051,2146957,2144666,2144322,2144322,2144240,2145026,2145634,2144953,2144953,2144889,2145652,2147372,2148781,2148781,2150339,2148469,2145866,2144427,2144427,2145112,2146309,2147646,2147852,2147852,2148537,2148537,2149291,2150440,2150440,2151964,2151964,2150041,2147420,2147420,2146075,2146421,2147861,2147631,R
2116181,2118866,2122660,2122286,2122286,2122557,2122557,2122989,2122989,2124568,2125140,2124068,2123376,2123376,2123199,2123109,2123399,2123947,2123947,2123285,2121806,2120248,2119726,2119726,2119352,2118827,2118122,2117673,2117048,2117048,2117189,2117569,2117831,2117831,2117320,2116510,2115958,2116264,2116264,2116869,R
2191458,2191093,2192081,2192081,2192006,2191839,2192489,2193650,2193650,2194124,2194897,2193597,2192152,2192206,2192206,2191747,2191989,2192416,2191669,2191669,2190215,2189947,2189836,2189836,2190730,2192649,2193210,2192864,2192864,2191547,2191818,2192382,2193227,2193227,2193679,2194767,2195265,2196025,2196025,2198080,R
2202744,2206826,2204897,2204897,2202838,2201242,2200285,2200453,2200453,2200582,2200582,2200743,2201137,2201137,2201529,2201801,2202474,2202210,2202210,2198698,2196796,2196107,2195463,2195463,2196093,2194869,2194498,2194736,2194736,2194382,2194213,2194393,2194393,2194393,2191856,2189599,2189546,2189546,2189546,2189521,R
2255718,2256107,2256107,2256263,2256263,2256797,2257029,2257029,2256774,2256774,2257561,2257621,2257873,2256699,2256699,2254948,2253323,2252150,2251806,2251806,2252566,2252410,2252144,2252517,2252517,2252701,2252923,2253556,2253441,2253441,2252128,2250573,2249261,2248824,2248824,2248257,2248269,2247959,2247719,2247719,R
2234044,2235284,2236543,2237700,2237700,2238766,2237835,2237695,2237504,2237504,2238105,2238161,2238598,2238888,2238888,2238533,2238887,2239292,2239958,2239958,2240297,2237254,2237254,2236142,2236142,2236124,2236166,2235906,2235906,2235435,2235727,2235297,2235116,2235116,2235512,2235883,2234685,2233091,2233091,2231620,R
2192270,2191426,2191083,2190264,2189278,2189278,2188872,2188499,2188095,2187879,2187879,2187082,2184631,2181579,2179452,2179452,2178220,2177404,2176119,2176119,2176119,2175734,2175562,2175651,2175969,2175969,2176262,2175376,2173217,2171688,2171688,2171376,2171575,2171848,2171671,2171671,2171811,2172078,2172551,2172957,R
2160594,2160594,2161017,2161059,2160983,2160792,2160792,2160464,2160436,2160701,2161008,2161167,2161167,2160447,2159399,2158749,2158749,2158560,2159013,2159273,2159800,2159800,2159946,2160329,2160780,2161450,2161450,2161943,2161403,2160400,2159459,2159459,2159448,2159935,2160248,2160431,2160431,2160618,2160988,2161353,R
2196075,2196075,2195892,2195556,2196023,2196645,2196645,2196901,2196889,2196830,2196858,2196858,2197095,2197460,2197874,2197986,2197986,2197258,2195567,2194448,2193885,2193849,2193849,2193709,2193514,2193158,2193101,2193101,2192940,2193102,2193170,2193170,2193116,2192357,2190588,2189155,2189155,2188592,2188283,2188101,R
2197026,2197026,2196831,2198080,2198733,2198794,2198794,2199646,2200105,2198943,2196723,2196723,2195534,2195565,2194883,2194137,2194137,2193202,2192607,2192109,2192112,2192112,2192324,2192464,2191988,2190026,2190026,2188473,2187400,2187412,2187096,2187096,2186569,2186421,2186121,2186016,2186016,2186116,2185984,2185970,R
2185671,2187251,2189181,2190498,2190498,2192227,2194545,2196463,2198943,2198943,2199510,2199876,2199365,2198972,2198972,2199806,2200554,2201148,2201220,2201220,2201602,2201796,2202390,2203376,2203245,2203245,2202911,2200930,2198990,2198990,2198345,2198097,2198258,2198764,2198764,2198920,2199247,2199228,2199764,2199764,R
2186840,2187325,2186947,2186099,2186099,2185694,2186499,2186995,2187813,2187813,2188272,2188758,2188932,2189932,2189932,2190689,2190801,2190801,2190801,2188596,2187488,2186587,2186840,2186840,2187865,2187688,2187810,2187021,2187021,2187237,2187598,2187891,2187723,2187723,2186202,2184255,2183539,2182813,2182813,2182687,R
2193308,2193843,2195061,2196285,2196285,2197588,2198310,2198885,2200214,2200214,2201809,2202687,2204228,2202815,2202815,2201828,2200377,2201086,2203032,2203032,2205162,2207268,2209251,2210907,2210907,2212943,2214390,2215833,2216104,2216104,2214743,2213545,2213231,2213118,2213118,2213271,2213191,2213191,2213264,2213264,R
2183752,2183560,2183694,2184303,2184303,2185572,2188032,2187668,2185836,2185836,2182528,2179912,2179221,2178507,2178507,2178654,2177826,2176669,2175538,2175538,2175287,2175506,2174847,2172991,2172991,2171267,2168734,2166278,2166039,2166039,2166637,2166393,2166712,2167219,2167219,2167279,2167384,2168346,2169361,2169361,R
2200382,2200382,2200964,2201611,2202160,2201350,2201350,2199258,2197513,2196979,2196867,2196867,2196511,2196574,2196145,2195986,2196212,2196212,2196579,2197302,2197637,2197637,2196333,2194582,2193391,2192909,2192909,2193619,2193182,2193248,2193443,2193443,2193511,2194160,2195300,2195300,2195300,2194505,2192571,2190910,R
2203686,2203485,2203062,2203177,2204194,2204194,2204136,2204055,2204026,2204784,2204784,2205653,2205479,2204234,2202119,2202119,2201145,2200359,2200607,2200976,2200976,2201288,2201392,2201816,2202877,2202877,2203823,2203909,2203467,2201311,2201311,2199659,2199496,2199490,2199992,2199992,2200178,2200424,2200640,2201103,R
2223753,2225490,2227134,2225699,2226126,2226126,2226822,2226853,2228537,2228956,2228956,2230394,2231293,2232471,2232471,2233644,2233568,2233875,2232745,2232745,2231940,2231224,2231478,2231942,2231942,2232621,2232786,2233249,2233640,2233640,2234839,2235858,2236372,2235787,2234663,2234663,2233770,2234087,2235054,2235770,R
2218847,2218847,2218506,2218357,2218553,2218535,2218535,2218422,2218203,2218434,2218911,2218911,2219802,2218749,2216412,2214119,2214119,2213410,2213150,2213172,2213043,2213043,2212592,2212708,2212994,2213419,2213419,2213938,2213246,2211033,2208856,2208856,2207499,2207279,2207176,2206694,2206694,2206391,2205888,2206459,R
2192204,2193525,2192003,2192003,2194161,2194812,2197736,2200827,2200827,2202275,2203346,2204023,2205484,2205484,2207105,2205831,2202798,2201698,2201698,2201202,2202140,2203111,2202230,2202230,2201477,2200901,2200344,2200352,2200352,2200978,2199241,2196545,2194824,2194824,2193360,2192040,2191669,2191752,2191752,2190840,R
2173379,2173379,2174943,2176986,2179239,2181479,2181479,2183581,2184902,2186273,2186256,2186256,2184102,2182072,2183362,2184310,2184310,2188564,2188664,2192961,2193065,2193065,2196078,2198323,2199898,2196968,2196968,2194558,2189549,2187380,2187707,2187707,2189720,2190792,2192454,2193119,2193119,2194585,2194689,2194315,R
2180890,2180894,2181764,2181764,2180208,2179020,2179221,2181096,2181096,2180872,2181706,2182046,2183744,2183744,2184677,2186874,2187408,2187673,2187673,2184327,2182375,2182017,2181966,2181966,2182145,2180750,2181107,2181037,2181037,2182129,2182723,2182530,2183587,2183587,2180589,2178132,2175895,2176129,2176129,2177062,R
2180802,2179001,2175378,2175378,2173192,2172141,2171992,2172197,2172197,2171495,2170965,2170794,2171843,2171843,2172334,2173500,2174094,2173573,2173573,2170687,2167822,2167353,2167619,2167619,2168108,2168113,2168435,2168311,2168311,2169015,2169690,2171473,2172226,2172226,2172045,2168666,2166321,2164561,2164561,2165040,R
2151820,2154452,2153449,2153424,2153424,2152209,2151266,2151256,2150654,2150654,2150259,2149729,2148356,2145118,2145118,2142813,2142717,2142494,2142167,2142167,2141720,2141473,2142937,2143627,2143627,2145181,2146612,2147523,2147150,2147150,2146155,2145429,2146412,2147324,2147324,2149824,2152705,2151917,2154064,2154064,R
2159920,2156522,2157496,2157496,2160217,2163374,2164641,2165276,2165276,2164543,2164829,2166588,2168399,2168399,2170001,2172246,2173995,2175494,2175494,2177145,2178557,2181138,2181942,2181942,2180319,2179496,2179933,2180449,2180449,2182074,2182113,2182059,2183071,2183071,2183731,2185558,2185862,2186423,2186423,2184061,R
2184235,2184235,2183874,2181019,2178381,2176959,2176959,2176806,2177479,2177787,2178214,2178214,2178144,2178562,2179945,2179875,2179875,2181042,2180361,2177837,2177837,2175265,2173827,2173475,2173499,2173499,2173843,2173713,2173826,2174921,2174921,2175731,2177516,2178332,2179087,2179087,2177855,2174406,2172404,2171835,R
2179792,2179792,2178926,2176489,2174576,2173839,2173839,2174981,2175627,2176095,2176848,2176848,2177280,2178020,2178973,2180435,2180435,2182696,2183632,2182292,2179948,2179948,2178903,2179253,2180218,2180741,2180741,2181266,2182191,2182472,2183464,2183464,2184769,2185694,2186550,2186799,2186799,2184952,2183264,2181670,R
2185143,2185999,2185999,2186825,2186945,2185908,2182997,2182997,2179467,2178039,2176948,2178068,2178068,2178577,2179253,2179624,2179505,2179505,2179820,2181050,2181143,2179936,2179936,2178656,2176135,2174941,2173687,2173687,2173321,2173959,2174825,2176066,2176066,2177812,2179714,2181042,2183147,2183147,2184557,2183974,R
2184507,2184507,2184552,2185016,2185065,2184748,2184748,2185691,2186023,2186608,2187445,2187445,2184887,2181707,2180549,2179897,2179897,2180280,2180571,2180378,2180611,2180611,2181028,2181596,2183223,2184220,2184220,2183125,2180866,2178816,2178103,2178103,2179173,2179261,2179312,2178904,2178904,2178494,2179317,2180498,R
2178800,2179409,2178357,2174728,2174728,2172437,2172052,2171830,2173309,2173309,2175432,2178461,2178832,2177796,2177796,2176682,2175528,2174648,2173526,2173526,2171565,2168459,2160004,2159124,2159124,2160996,2161335,2163673,2165377,2165377,2166957,2169770,2171324,2172017,2172017,2173818,2174901,2176932,2175565,2175565,R
2180529,2180529,2181462,2181616,2180972,2181171,2181171,2182001,2182277,2183103,2183775,2183775,2181643,2180450,2179271,2178959,2178959,2179505,2179129,2178318,2178318,2178233,2177943,2178448,2179245,2179245,2179058,2179241,2177834,2175805,2175805,2174419,2173640,2173778,2173129,2173129,2172933,2173252,2173708,2174039,R
2175439,2175439,2174895,2173528,2171438,2169909,2169909,2169991,2169911,2170385,2171149,2171149,2171453,2170406,2170651,2170260,2170260,2169893,2169191,2168178,2165718,2165718,2161699,2158022,2155264,2155685,2155685,2155569,2155028,2153584,2152324,2152324,2152195,2152119,2151724,2150872,2150872,2149601,2146459,2142846,R
2130444,2131483,2131488,2129977,2129977,2128485,2127919,2128202,2128779,2128779,2128974,2129081,2129371,2129662,2129662,2130145,2130925,2131427,2130929,2130929,2129111,2127793,2127434,2128313,2128313,2129105,2129566,2129802,2130325,2130325,2131068,2132008,2132819,2133423,2133423,2132569,2130523,2129088,2128779,2128779,R
2132791,2132840,2131481,2131481,2130527,2130309,2130836,2131780,2131780,2132619,2132957,2133054,2132676,2132676,2131508,2132379,2133841,2136042,2136042,2137026,2136195,2135630,2136680,2136680,2138030,2139541,2140021,2139999,2139999,2139938,2140164,2140260,2140990,2140990,2141743,2142153,2141341,2139924,2139924,2138996,R
2141361,2141361,2144108,2144862,2146633,2146633,2149879,2154265,2154262,2157506,2157506,2162280,2164002,2166323,2168033,2168033,2169477,2170486,2171208,2170492,2170492,2168618,2167290,2166813,2166659,2166659,2166465,2165889,2165508,2164970,2164970,2163892,2163562,2163832,2163650,2163650,2161464,2158713,2157370,2156817,R
2152858,2152858,2152827,2151182,2148098,2145876,2145876,2145240,2145266,2147029,2148000,2148000,2149936,2151568,2153262,2155807,2155807,2158702,2160548,2159361,2157941,2157941,2157163,2157335,2158435,2161361,2161361,2163078,2164216,2166344,2170028,2172031,2172031,2172465,2173463,2173134,2173261,2173261,2172909,2173254,R
2163674,2163773,2163773,2163803,2163741,2162599,2160626,2160626,2159483,2159902,2161062,2156107,2156107,2156599,2164320,2167974,2168532,2168532,2169292,2171003,2173386,2175526,2175526,2175127,2174101,2172134,2172796,2172796,2174765,2175465,2176416,2176917,2176917,2177078,2177899,2177980,2178279,2178279,2179260,2180061,R
2163234,2163398,2163819,2163819,2164687,2165407,2164653,2160397,2160397,2161889,2162827,2166612,2169911,2169911,2171819,2172520,2173697,2175174,2175174,2177057,2178883,2181263,2183070,2183070,2183500,2183027,2182239,2184326,2184326,2185347,2185808,2186483,2186574,2186574,2187986,2189729,2190673,2191902,2191902,2192732,R
2187132,2187174,2187174,2187678,2188693,2189354,2189336,2189336,2189320,2188015,2184547,2183048,2183048,2181899,2180730,2181044,2181407,2181407,2181673,2182437,2184212,2185911,2185911,2187719,2189605,2189941,2188767,2188767,2187515,2187032,2187701,2188424,2188424,2188732,2188913,2188811,2189827,2189827,2190810,2191166,R
2179427,2179049,2179823,2180318,2181247,2181247,2181978,2182592,2181142,2179015,2179015,2176824,2176398,2176486,2176482,2176482,2176217,2175771,2175760,2176098,2176098,2176777,2177410,2178135,2176877,2176877,2174108,2171406,2170059,2169716,2169716,2169750,2169598,2169204,2169212,2169212,2169923,2170408,2171349,2172144,R
2168320,2168436,2168240,2169099,2169099,2170145,2170954,2171974,2173536,2173536,2174422,2172747,2170742,2169486,2169486,2168164,2167590,2166767,2166006,2166006,2165540,2165159,2164936,2164734,2164734,2164336,2164737,2164484,2163329,2163329,2161221,2159525,2159330,2159775,2159775,2160533,2160907,2161054,2161106,2161106,R
2164599,2163864,2162810,2162284,2162284,2162634,2162632,2162931,2163192,2163192,2165227,2166797,2168234,2170756,2170756,2169886,2169523,2168594,2168073,2168073,2169080,2170071,2171364,2171783,2171783,2172511,2174238,2175307,2176497,2176497,2177567,2178664,2177653,2175500,2175500,2174114,2173429,2173781,2173815,2173815,R
2163709,2163653,2164010,2163753,2163141,2163141,2162174,2162501,2163088,2164460,2164460,2165514,2167024,2167699,2167383,2167383,2167296,2168054,2169201,2170470,2170470,2171079,2172379,2173582,2174858,2174858,2176141,2176953,2178382,2178723,2178723,2177018,2175599,2175568,2175576,2175576,2176075,2176705,2176239,2176538,R
2169791,2168788,2169874,2169874,2170343,2170395,2171510,2171605,2171605,2170016,2167759,2166212,2165310,2165310,2165146,2165273,2164718,2164883,2164883,2163949,2164329,2164710,2164287,2164287,2164368,2162550,2160421,2158902,2158902,2157386,2157807,2157853,2157975,2157975,2158360,2158224,2158771,2159628,2159628,2160570,R
2163452,2163452,2162425,2160331,2158973,2158831,2158831,2159045,2159144,2159241,2159353,2159353,2159817,2160626,2161840,2162341,2162341,2163037,2161410,2159387,2158003,2158003,2157471,2157898,2158212,2157650,2157650,2157769,2158071,2158894,2158894,2159887,2160895,2160762,2158901,2158901,2156995,2156122,2156156,2156530,R
2160245,2158473,2157398,2157398,2157900,2158647,2158698,2158416,2158416,2158688,2159250,2160023,2160917,2161539,2161539,2160746,2158509,2156659,2156659,2156201,2156393,2156578,2156506,2156506,2156656,2156268,2156918,2157939,2158427,2158427,2158784,2157459,2155050,2155050,2153833,2153573,2154301,2154630,2154630,2154913,R
2167125,2167268,2167268,2166903,2169811,2170489,2171455,2171455,2171510,2172216,2173376,2174305,2174305,2175943,2174954,2174958,2174939,2174939,2176430,2178562,2180205,2182747,2182747,2184525,2187254,2189344,2191915,2191915,2193856,2195774,2196470,2196515,2196515,2196835,2197847,2198859,2199048,2199048,2199515,2199733,R
2192296,2190920,2190738,2188526,2187891,2187891,2186699,2186929,2187781,2187360,2187360,2187386,2185109,2181094,2176862,2176862,2175063,2174926,2175886,2175886,2175886,2176667,2176929,2179267,2179267,2179267,2180810,2181352,2181229,2179315,2179315,2178148,2177236,2178099,2178099,2178476,2178780,2179469,2180506,2180506,R
2183789,2184551,2185945,2186306,2184359,2184359,2182578,2182778,2183047,2183748,2183748,2184237,2184890,2185276,2186269,2186269,2187111,2188048,2188055,2186940,2186940,2185925,2185236,2185836,2186515,2186515,2187032,2187515,2187813,2188609,2188609,2189960,2191187,2191134,2190337,2190337,2189057,2188888,2189385,2190054,R
2199726,2199726,2200181,2199064,2197556,2197635,2197635,2197878,2197829,2198053,2198028,2198028,2198409,2198783,2199762,2200490,2200490,2201520,2202337,2202337,2200998,2200998,2199463,2199414,2199487,2199898,2199898,2200573,2199678,2199422,2199105,2199105,2199851,2200634,2201010,2201028,2201028,2199805,2198494,2196953,R
2184564,2184481,2184481,2185122,2185446,2185522,2184323,2184323,2181579,2179433,2178578,2178666,2178666,2178803,2178582,2177905,2177878,2177878,2178615,2178996,2180077,2180077,2180996,2181074,2180180,2177032,2177032,2175124,2174651,2174294,2174785,2174785,2174698,2173549,2173745,2174044,2174044,2174795,2175421,2175877,R
2166390,2165998,2166079,2166448,2166711,2166711,2166431,2166847,2167858,2168829,2168829,2169913,2170601,2169106,2166299,2166299,2164155,2164021,2164533,2164768,2164768,2164773,2164395,2164963,2166514,2166514,2166575,2167181,2168502,2167621,2167621,2164908,2162412,2161358,2161675,2161675,2162800,2162670,2162056,2162392,R
2167938,2167938,2167264,2170809,2173033,2170198,2169674,2169674,2167636,2166358,2165558,2165558,2166366,2167509,2168017,2167585,2167585,2164006,2159576,2158316,2156974,2156974,2156588,2157074,2156239,2155590,2155590,2155383,2155898,2156450,2155726,2155726,2157977,2159352,2158408,2158251,2158251,2158617,2160524,2162731,R
2180475,2181564,2181564,2182399,2180197,2178257,2177023,2177023,2177392,2178060,2177944,2178178,2178178,2178391,2179830,2180233,2181369,2181369,2182593,2182984,2181635,2179547,2179547,2179048,2179122,2179821,2179821,2180263,2180847,2181951,2182228,2183137,2183137,2183822,2185652,2186051,2184948,2184948,2183291,2181735,R
2185163,2185846,2186390,2187183,2187183,2188656,2189366,2188927,2186880,2186880,2184487,2183908,2184232,2184583,2184583,2184359,2184410,2184640,2185383,2185383,2186495,2187686,2188219,2187092,2187092,2184623,2183062,2183137,2183181,2183181,2183489,2183473,2183540,2183961,2183961,2184780,2185670,2186896,2186800,2186800,R
2181160,2181098,2181098,2181617,2182347,2183261,2183261,2184358,2185436,2186045,2184737,2184737,2182172,2181661,2181879,2182176,2182176,2182776,2182481,2182202,2183225,2183225,2183749,2184679,2185740,2186471,2186471,2185518,2183523,2181633,2180735,2180735,2180738,2180738,2180951,2181005,2181005,2181232,2182286,2183273,R
2181981,2181981,2182242,2182301,2182675,2182675,2183341,2184236,2185697,2186494,2186494,2187000,2186465,2184129,2182176,2182176,2181412,2181853,2181553,2181609,2181609,2181526,2181885,2182689,2183183,2183183,2184212,2185011,2184911,2182383,2182383,2180267,2178907,2179308,2179377,2179377,2179091,2178826,2178853,2179633,R
2172614,2172614,2172745,2173149,2173702,2174129,2174129,2173933,2174891,2175378,2175868,2175868,2176917,2174664,2174664,2172336,2172336,2170920,2171026,2171576,2172007,2172007,2172090,2172548,2172884,2173794,2173794,2174983,2175805,2176878,2175782,2175782,2173459,2171982,2171349,2172277,2172277,2171922,2172614,2172531,R
2175304,2172476,2172476,2171743,2173268,2174071,2174192,2174192,2175065,2178207,2179968,2180163,2180163,2179931,2179171,2178364,2175377,2175377,2172727,2171124,2171091,2172055,2172055,2172987,2172987,2173780,2174843,2174843,2176071,2177204,2178738,2179166,2179166,2177729,2175896,2175416,2175992,2175992,2176785,2177419,R
2179645,2180082,2180561,2181527,2181527,2181995,2181295,2179395,2177901,2177901,2177585,2177929,2178027,2178718,2178718,2179442,2176349,2172856,2174349,2174349,2177734,2180642,2180515,2180089,2180089,2179421,2177745,2177445,2176878,2176878,2175667,2173928,2172620,2172364,2172364,2171520,2171175,2170373,2168419,2168419,R
2152243,2152419,2152748,2153433,2154355,2154355,2155944,2156455,2155304,2153972,2153972,2153550,2153824,2153377,2153550,2153550,2154709,2156154,2157230,2157163,2157163,2158012,2158423,2158095,2155609,2155609,2153575,2153117,2153110,2153452,2153452,2153191,2153367,2153922,2154345,2154345,2155227,2156058,2157258,2157703,R
2153325,2154986,2156821,2156821,2158287,2157698,2153119,2153119,2148387,2145548,2143832,2143594,2143594,2143047,2143363,2143636,2145565,2149096,2149096,2150006,2152887,2152820,2152820,2152923,2150989,2150734,2150599,2150599,2151130,2150753,2150076,2149977,2149977,2150019,2150152,2150599,2151378,2151378,2150373,2148233,R
2134331,2137608,2141682,2141682,2144801,2145998,2147465,2148385,2148385,2150461,2150291,2150369,2149863,2149863,2148778,2149593,2149836,2150023,2150023,2151432,2149844,2148547,2148758,2148758,2147837,2148730,2149354,2150474,2150474,2150740,2152236,2153950,2155418,2155418,2157243,2158050,2158313,2157293,2157293,2155465,R
2159373,2158430,2157618,2157169,2157169,2157059,2156983,2157079,2157698,2157698,2158401,2159343,2160227,2158799,2158799,2156683,2155203,2154985,2154233,2154233,2154593,2154328,2154669,2154951,2154951,2155031,2155450,2155455,2155429,2155429,2153856,2151318,2149428,2148173,2148173,2147707,2147535,2147276,2147065,2147065,R
2140946,2140229,2140229,2140286,2140368,2140478,2140865,2140865,2141309,2141798,2142536,2143260,2143260,2143801,2142809,2140897,2139378,2139378,2138903,2139367,2139528,2139866,2140434,2140434,2141734,2141734,2143011,2143011,2143885,2144162,2144162,2142026,2142026,2140299,2139903,2139903,2140188,2140188,2140057,2140054,R
