T3-RE-2T:[3190353, 3190353, 3189449, 3188742, 3188184, 3188199, 3188199, 3188306, 3188647, 3189667, 3189667, 3189667, 3190467, 3191201, 3192044, 3192885, 3192885, 3191575, 3188263, 3184785, 3182006, 3182006, 3179225, 3177437, 3173938, 3173938, 3173938, 3172883, 3172101, 3171678, 3171678, 3171678, 3171892, 3172145, 3173263, 3173263, 3173263, 3174018, 3174951, 3176001, 3176465, 3176465, 3173697]
PI-RE-1T:[3221740, 3219725, 3219725, 3217760, 3216152, 3214921, 3214165, 3214165, 3213514, 3213140, 3212775, 3212640, 3212640, 3212789, 3212924, 3213504, 3213987, 3213987, 3213731, 3210071, 3205667, 3201920, 3198452, 3198452, 3195599, 3192940, 3190715, 3188861, 3188861, 3187545, 3186668, 3186193, 3185919, 3185919, 3186217, 3186217, 3186702, 3186702, 3187436, 3188230, 3189216, 3190176, 3190176]
PD-RE-1T:[3251523, 3247382, 3243516, 3240007, 3240007, 3236969, 3234601, 3232219, 3229966, 3229966, 3228397, 3227056, 3225843, 3225223, 3225223, 3224744, 3224601, 3224789, 3224985, 3224985, 3223436, 3219289, 3214944, 3211449, 3211449, 3208807, 3207316, 3205660, 3203870, 3203870, 3203010, 3202135, 3201775, 3202061, 3202061, 3202191, 3203107, 3203800, 3204675, 3202876, 3202876, 3198792, 3194985]
IF-RE-1T:[3193985, 3193985, 3194032, 3190774, 3186010, 3181768, 3181768, 3178588, 3175147, 3175147, 3173804, 3173804, 3172651, 3172404, 3173840, 3173840, 3173840, 3173840, 3174769, 3174259, 3170712, 3170712, 3167678, 3165380, 3164064, 3163473, 3163473, 3163363, 3163312, 3163702, 3164523, 3164523, 3166020, 3167493, 3169335, 3171309, 3171309, 3173102, 3172370, 3170215, 3166756, 3166756, 3166756]
T2-RE-1T:[3156743, 3153357, 3150076, 3147129, 3144632, 3142402, 3142402, 3140838, 3139234, 3138145, 3138145, 3136992, 3136095, 3135833, 3135209, 3135209, 3134667, 3134456, 3133825, 3129783, 3129783, 3123904, 3118797, 3114417, 3110894, 3110894, 3107907, 3104710, 3102211, 3100239, 3098351, 3098351, 3098351, 3097948, 3097879, 3097879, 3097991, 3098490, 3098929, 3099615, 3099615, 3100505, 3101421]
T3-RE-1T:[3098193, 3098871, 3099666, 3099666, 3100713, 3103819, 3103819, 3103819, 3103819, 3104709, 3103534, 3101403, 3099619, 3099619, 3098901, 3098496, 3098296, 3098159, 3098159, 3098657, 3098657, 3099154, 3099830, 3099830, 3100712, 3101768, 3102659, 3103098, 3103098, 3101359, 3095010, 3095010, 3095010, 3095010, 3094328, 3093902, 3093497, 3093138, 3093138, 3093309, 3093734, 3094424, 3095304]
MW-RE-1T:[3175436, 3174754, 3174562, 3174498, 3174498, 3175036, 3175594, 3176417, 3176149, 3176149, 3172824, 3169244, 3166437, 3164281, 3164281, 3162932, 3162030, 3161345, 3162854, 3162854, 3162854, 3162854, 3162854, 3164039, 3164039, 3165390, 3166869, 3166283, 3163630, 3161708, 3161708, 3160423, 3159824, 3159774, 3159774, 3159930, 3160312, 3161138, 3162236, 3162236, 3163940, 3165535, 3171414]
TP-RE-1T:[3180919, 3180919, 3180559, 3176550, 3170916, 3166142, 3166142, 3161953, 3159136, 3157231, 3155473, 3155473, 3154092, 3153501, 3153403, 3153935, 3153935, 3154711, 3155735, 3157052, 3158493, 3158493, 3160191, 3159845, 3159845, 3156120, 3156120, 3153099, 3150651, 3149165, 3148362, 3148362, 3148007, 3147964, 3148609, 3149897, 3149897, 3151371, 3153327, 3157831, 3157831, 3157831, 3160419]
LG-RE-1T:[3192785, 3187071, 3182751, 3182751, 3179554, 3175300, 3175300, 3175300, 3172092, 3172092, 3171434, 3171282, 3171282, 3171687, 3172200, 3173025, 3174127, 3174127, 3175246, 3176692, 3177799, 3175482, 3175482, 3171365, 3168494, 3166775, 3165777, 3165777, 3164944, 3164944, 3164626, 3164905, 3164905, 3165945, 3167368, 3168962, 3170808, 3170808, 3172696, 3174961, 3177069, 3179442, 3179442]
LT-RE-1T:[3216391, 3217244, 3218278, 3217171, 3217171, 3211265, 3211265, 3208816, 3207030, 3207030, 3205908, 3205180, 3204488, 3204378, 3204378, 3205064, 3206302, 3206302, 3207468, 3207468, 3208598, 3210202, 3211654, 3212998, 3212998, 3214780, 3216630, 3216614, 3214726, 3214726, 3213000, 3210208, 3210208, 3209724, 3209724, 3209611, 3209614, 3209748, 3210704, 3210704, 3211610, 3212638, 3214084]
FI-RE-1T:[3195510, 3194901, 3194758, 3195011, 3195369, 3195369, 3195836, 3196524, 3196595, 3196595, 3192509, 3187439, 3179949, 3179949, 3179949, 3177249, 3175266, 3173716, 3172439, 3172439, 3171719, 3171771, 3172128, 3172946, 3172946, 3173696, 3174654, 3175946, 3177467, 3178902, 3178902, 3180642, 3182378, 3184035, 3182265, 3182265, 3175911, 3175911, 3173869, 3172257, 3172257, 3171511, 3170924]
PS-RE-1T:[3220265, 3220265, 3217089, 3214296, 3211792, 3209473, 3206476, 3206476, 3206476, 3205191, 3204407, 3204407, 3204506, 3204449, 3204743, 3205417, 3205417, 3205946, 3206886, 3208059, 3209090, 3209090, 3210285, 3211342, 3210362, 3207405, 3207405, 3204767, 3203002, 3201707, 3200363, 3200363, 3200363, 3199469, 3199341, 3199890, 3199890, 3200519, 3201668, 3202855, 3204076, 3204076, 3205523]
WT-RE-1T:[3212734, 3210624, 3206766, 3203554, 3203554, 3200793, 3198911, 3197429, 3196107, 3196107, 3194782, 3193490, 3193490, 3193673, 3194023, 3194023, 3194201, 3194733, 3195498, 3195498, 3196053, 3197161, 3198041, 3195956, 3195956, 3191056, 3186034, 3182017, 3178473, 3178473, 3175954, 3173756, 3171783, 3170260, 3170260, 3169434, 3169375, 3169926, 3169926, 3169926, 3170545, 3171590, 3172674]
TT-RE-1T:[3214654, 3216250, 3217487, 3216127, 3216127, 3212229, 3208761, 3206129, 3204272, 3204272, 3203080, 3200199, 3200199, 3199357, 3199280, 3199280, 3199280, 3199280, 3199713, 3199713, 3200595, 3201710, 3202680, 3203965, 3205203, 3205203, 3205815, 3202486, 3198086, 3198086, 3195260, 3193127, 3192396, 3191203, 3189648, 3189648, 3188653, 3188240, 3188337, 3188737, 3188737, 3189472, 3190274]
LP-RE-1T:[3170328, 3169341, 3168510, 3167810, 3167707, 3167707, 3168132, 3169426, 3170980, 3172872, 3172872, 3175133, 3177328, 3179610, 3182042, 3182042, 3182861, 3179560, 3176775, 3175109, 3175109, 3174562, 3174562, 3174562, 3174562, 3174562, 3175169, 3176582, 3178204, 3180077, 3180077, 3181999, 3184068, 3186083, 3188213, 3188213, 3190270, 3188627, 3184511, 3181222, 3181222, 3178812, 3177365]
