T3-RE-2T:[2476171, 2476406, 2476801, 2477053, 2477160, 2477160, 2476736, 2475898, 2475195, 2474713, 2474713, 2474434, 2474161, 2474121, 2473938, 2473938, 2474158, 2474158, 2474423, 2474652, 2474652, 2475039, 2475458, 2475904, 2476379, 2476379, 2476131, 2475545, 2474926, 2474429, 2474429, 2473805, 2473805, 2473686, 2473750, 2473750, 2473786, 2473919, 2474120, 2474400, 2474400, 2474864, 2475249]
PI-RE-1T:[2472298, 2472066, 2472066, 2471478, 2470744, 2470027, 2469577, 2469577, 2469331, 2469365, 2469394, 2469206, 2469206, 2469334, 2469500, 2469860, 2470296, 2470296, 2471086, 2471086, 2470907, 2470297, 2470297, 2469414, 2468809, 2468353, 2467944, 2467944, 2467818, 2467888, 2467818, 2467784, 2467784, 2467948, 2468374, 2468700, 2469145, 2469145, 2469443, 2469972, 2470517, 2470223, 2470223]
PD-RE-1T:[2495444, 2495444, 2498550, 2498550, 2499201, 2499330, 2499200, 2498945, 2498945, 2499003, 2499310, 2499438, 2499786, 2499786, 2500083, 2500308, 2500798, 2501419, 2501419, 2501956, 2502497, 2503015, 2503668, 2503668, 2504135, 2503995, 2503714, 2503557, 2503557, 2503729, 2503729, 2504051, 2504228, 2504228, 2504388, 2504776, 2505102, 2505391, 2505391, 2505890, 2506409, 2506939, 2507364]
IF-RE-1T:[2508089, 2508422, 2508422, 2508776, 2509014, 2508827, 2508853, 2508853, 2508589, 2508569, 2508683, 2508761, 2508761, 2508956, 2509166, 2509462, 2509861, 2510280, 2510974, 2511147, 2510695, 2510246, 2510058, 2509965, 2510161, 2510164, 2510164, 2510308, 2510599, 2510892, 2510892, 2511224, 2511842, 2511989, 2512144, 2510898, 2510898, 2510779, 2510538, 2510595, 2510494, 2510653, 2511406]
T2-RE-1T:[2498415, 2498613, 2499151, 2499151, 2499201, 2499455, 2495393, 2495361, 2494984, 2494713, 2495029, 2495029, 2493866, 2493142, 2493142, 2491823, 2491616, 2491038, 2491136, 2491377, 2491694, 2490560, 2490560, 2490203, 2489888, 2489888, 2489994, 2490196, 2490377, 2491447, 2491447, 2491285, 2488225, 2488181, 2488181, 2488617, 2488617, 2489279, 2489279, 2490035, 2488785, 2488785, 2488137]
T3-RE-1T:[2500252, 2500112, 2499388, 2498567, 2497813, 2497813, 2497205, 2496902, 2496135, 2496135, 2496022, 2495723, 2495502, 2495502, 2495543, 2495668, 2495622, 2495660, 2495660, 2495043, 2493442, 2492677, 2492677, 2492180, 2491757, 2491500, 2491117, 2491117, 2490863, 2490864, 2490652, 2490823, 2490823, 2491029, 2491223, 2491402, 2491443, 2491443, 2490716, 2489919, 2489163, 2488574, 2488574]
MW-RE-1T:[2528749, 2528390, 2528378, 2528380, 2528411, 2528630, 2528630, 2528864, 2529148, 2529819, 2529819, 2529970, 2529916, 2529543, 2529116, 2529116, 2528897, 2528892, 2528931, 2528937, 2530123, 2530391, 2530353, 2529897, 2529408, 2528874, 2528874, 2528874, 2528563, 2528451, 2528170, 2528310, 2528310, 2528325, 2528432, 2528846, 2529068, 2529361, 2529477, 2529250, 2528800, 2528800, 2528204]
TP-RE-1T:[2527858, 2527551, 2527507, 2527375, 2527375, 2527376, 2527349, 2527486, 2527486, 2527667, 2527796, 2528107, 2528173, 2528173, 2528088, 2527903, 2527626, 2527648, 2527648, 2527682, 2527313, 2527110, 2526984, 2526889, 2526889, 2527130, 2527286, 2527493, 2527493, 2527946, 2528341, 2528187, 2527955, 2527785, 2527785, 2527712, 2527511, 2527562, 2527562, 2527526, 2527552, 2527640, 2527862]
LG-RE-1T:[2506249, 2506249, 2506657, 2506996, 2507291, 2507736, 2507736, 2507896, 2507786, 2507275, 2506656, 2506656, 2506255, 2506120, 2505894, 2505815, 2505815, 2505850, 2505938, 2506076, 2506368, 2506368, 2506598, 2506819, 2507181, 2507674, 2507674, 2508178, 2508663, 2508663, 2508450, 2508450, 2508021, 2507426, 2507426, 2507368, 2507368, 2507414, 2507638, 2507836, 2507905, 2507905, 2507901]
LT-RE-1T:[2508793, 2508793, 2508676, 2508614, 2508206, 2508421, 2508421, 2508342, 2508402, 2508467, 2508615, 2508615, 2508859, 2508091, 2508091, 2507657, 2507657, 2507168, 2506707, 2506422, 2506346, 2506346, 2506200, 2506061, 2505941, 2506109, 2506109, 2506181, 2506472, 2506670, 2506578, 2506578, 2506104, 2505451, 2504964, 2504502, 2504502, 2504141, 2503798, 2503665, 2503530, 2503530, 2503373]
FI-RE-1T:[2506371, 2506565, 2507011, 2507504, 2507504, 2507787, 2507598, 2507125, 2506929, 2506929, 2506802, 2506603, 2506536, 2506584, 2506584, 2506693, 2506998, 2507164, 2507164, 2507446, 2507888, 2508131, 2508545, 2508545, 2508415, 2508081, 2507139, 2507139, 2507139, 2507100, 2506968, 2506734, 2506984, 2507105, 2507105, 2507222, 2507528, 2507528, 2507852, 2508191, 2508501, 2508638, 2508107]
PS-RE-1T:[2521702, 2522028, 2522166, 2522277, 2522103, 2522016, 2522016, 2522041, 2522060, 2522091, 2521683, 2521683, 2520984, 2520440, 2519949, 2519582, 2519582, 2519365, 2519212, 2519128, 2519033, 2519033, 2518964, 2518930, 2519091, 2519101, 2519101, 2519227, 2518892, 2518349, 2517532, 2517532, 2516805, 2515830, 2515830, 2515730, 2515730, 2515384, 2515115, 2515072, 2515068, 2515068, 2514945]
WT-RE-1T:[2498329, 2498237, 2498010, 2498010, 2497988, 2497791, 2497646, 2497874, 2497874, 2497717, 2498169, 2498169, 2498349, 2498474, 2498474, 2498322, 2497786, 2497197, 2496735, 2496559, 2496428, 2496495, 2496495, 2496194, 2496163, 2495998, 2496260, 2496454, 2496944, 2497138, 2495129, 2494609, 2494477, 2494344, 2494392, 2495136, 2493551, 2492555, 2492555, 2491951, 2491952, 2491952, 2492005]
TT-RE-1T:[2491020, 2490840, 2490636, 2490844, 2490931, 2490931, 2490956, 2491066, 2491488, 2491715, 2491715, 2492099, 2492453, 2492960, 2493300, 2493300, 2493578, 2493251, 2492557, 2492067, 2492067, 2491543, 2491118, 2491137, 2490952, 2490952, 2491088, 2491318, 2491477, 2491477, 2491733, 2492175, 2492651, 2492856, 2492856, 2492419, 2491180, 2491180, 2490916, 2490916, 2490719, 2490654, 2490711]
LP-RE-1T:[2482765, 2483383, 2483383, 2484047, 2484881, 2485290, 2485150, 2485150, 2484297, 2483934, 2483946, 2483946, 2484750, 2485582, 2486660, 2487789, 2487631, 2487165, 2486077, 2486280, 2486280, 2487805, 2487697, 2486600, 2486753, 2486917, 2486917, 2487112, 2487807, 2488229, 2488229, 2488799, 2487983, 2487212, 2487612, 2487586, 2487920, 2488088, 2489616, 2489437, 2488926, 2489205, 2489551]
